482130.37786 5704772.31646
498744.108427 5697268.5265
499816.990179 5700915.25003
495999.460831 5713245.23371
496330.86322 5702994.99546
494515.792304 5710727.52279
496306.032854 5706947.31301
497453.876773 5710766.9721
501696.400434 5713163.45626
496297.033116 5711445.53029
530734.613491 5700984.74201
502310.48489 5710250.53372
513738.908306 5706629.94346
491108.074853 5718787.37386
491425.936136 5721441.46297
485708.942128 5718430.9209
494544.53042 5716010.13909
490060.884149 5717307.68089
489419.653293 5716047.03789
489046.902819 5721754.28224
493377.785939 5715047.29019
493872.953711 5715681.23559
503731.653104 6863341.09889
433520.683872 5709733.95352
493045.10193 5715717.37028
485527.577778 5721747.41282
498718.256003 5714340.10715
493290.004802 5721286.14408
500051.74318 5719996.15086
495454.05831 5713372.54854
490721.184172 5719117.94361
497720.649514 5718999.24258
495878.625431 5715717.16594
487019.739656 5720132.73125
491100.623385 5725056.4047
490351.256935 5722437.65057
501932.16494 5718266.97802
495221.401873 5712991.09949
485046.068067 5723742.45889
496289.011875 5718903.65497
500183.902613 5712377.19987
500691.402215 5720595.93373
499682.799128 5718741.96768
486658.267469 5724084.84687
499649.195809 5710961.71432
999083.288528 5714095.36659
499929.908652 5709947.92956
492000.195208 5719794.69662
489483.228005 5717726.59237
493058.508702 5714742.80946
496310.601116 5719402.01569
500731.720916 5712684.41994
492308.95814 5721387.08065
489017.547028 5724823.97762
498632.962053 5712745.20908
491092.706836 5718590.11107
487052.980031 5721528.95106
498172.321084 5720483.50123
494921.435372 5714091.42025
489130.231759 5721982.99047
494380.264901 5722168.71211
497529.272797 5721277.53946
496331.177673 5724777.54915
491652.519986 5724595.62953
494777.65399 5713899.71229
492100.68972 5725451.64957
495489.120041 5724364.4616
487362.53534 5723353.72446
488512.079029 5723339.6882
493833.751509 5721906.92501
492055.876937 5720341.85759
497327.308593 5716476.93324
498314.826036 5719856.55257
490045.480307 5723848.91388
