0	1	4	0	2	0	4	2	0	0	1.05666980323e+11	19.4976752904	0.4524538517
0	1	4	0	2	2	4	2	1	0	1.65167323657e+11	13.080502414	0.568620920181
0	2	5	0	3	2	3	2	1	0	1.67949468219e+11	12.8917186576	0.58008313179
3	2	5	0	0	3	4	0	0	0	93565699127.3	21.7944264107	0.680807828903
1	1	5	1	3	2	1	3	1	0	1.55845899954e+11	13.5084150877	0.208407878876
3	0	3	1	3	3	2	1	0	0	2.31572771936e+11	9.64997436277	0.398261785507
1	1	2	3	1	3	2	1	0	1	95474725789.5	16.817600674	0.31068110466
1	2	1	0	1	3	1	3	0	0	96107331714.1	21.2701376001	0.027538061142
0	2	4	0	0	1	0	3	1	0	1.9122642e+11	11.4998564459	0.15126991272
3	1	2	2	2	1	2	1	0	1	1.12426741236e+11	14.4150710294	0.951714992523
3	1	5	1	0	1	3	2	0	1	98763830053.8	16.5321286504	0.983170032501
1	2	1	2	3	0	2	3	0	0	94220702815.2	21.2607883728	0.0469441413879
2	2	1	1	0	2	0	0	0	1	1.93157104535e+11	9.04476107036	0.433147907257
2	0	5	0	1	2	2	1	0	0	2.27116221533e+11	9.98965631194	0.189949989319
1	2	4	1	0	3	2	0	1	1	1.64052897508e+11	10.3309724774	0.443815946579
3	1	2	3	1	0	3	1	0	1	99911442257.7	16.2481058476	0.501714944839
3	0	3	3	3	2	1	3	0	1	2.35438532938e+11	7.84604515888	0.594614982605
1	0	4	3	2	0	3	2	0	0	2.5614000504e+11	8.99956764918	0.0251941680908
2	2	0	0	0	0	3	1	1	1	1.52640647419e+11	11.3920964277	0.507443189621
3	0	5	3	0	3	4	2	0	1	2.23517462019e+11	8.32491515084	0.556334018707
2	1	2	1	2	1	4	1	1	0	1.66835013757e+11	12.7409796275	2.40017318726
1	1	4	2	1	3	1	1	0	0	98110650977.2	20.5829623297	0.0314931869507
1	0	3	0	2	2	3	2	1	1	2.41740092943e+11	7.75188579049	0.430828094482
2	2	5	0	3	1	0	1	1	1	1.80351914956e+11	10.0728554446	2.12221097946
3	1	4	0	2	2	2	1	0	0	1.11302826647e+11	18.6316818692	0.203037977219
3	0	4	2	2	2	4	1	1	1	2.41221275224e+11	7.61530706434	3.37903308868
3	2	2	1	2	3	2	0	1	0	1.82973871712e+11	11.7399262436	3.21326684952
1	1	0	1	2	0	0	2	0	0	1.93543418744e+11	11.1942634766	0.017795085907
2	2	3	2	0	2	4	1	0	1	91116965327.5	17.4007973696	0.342128992081
2	0	5	1	3	3	1	0	1	1	2.39315012528e+11	7.83523415828	2.59768605232
4	2	1	1	2	2	4	3	0	1	1.06521008666e+11	15.0594281002	7.3373169899
1	1	4	3	1	3	1	3	0	1	98110587055.8	16.3841238446	0.312044858932
1	2	4	1	2	2	4	0	1	1	1.66502009738e+11	10.2037850214	0.457284212112
4	1	3	1	2	1	2	3	0	1	1.12426794864e+11	14.3160419075	7.38480806351
4	0	0	2	2	3	1	1	0	0	2.65704397271e+11	8.66249691525	9.53403711319
2	2	5	2	2	2	2	1	1	1	1.82973729382e+11	9.79311021524	2.21741199493
2	2	4	0	3	2	2	2	0	1	93835480808.8	17.3015886242	0.266244888306
2	0	5	1	2	2	2	0	1	0	2.67984265412e+11	8.55002379938	2.15678095818
1	1	0	0	0	1	0	2	1	0	1.83681196382e+11	11.93183014	0.05703997612
1	1	3	0	2	0	3	2	0	0	1.0943532272e+11	18.8842788764	0.0209109783173
2	0	1	2	2	3	2	2	0	0	2.60512042951e+11	8.78605022836	0.19278216362
4	1	5	1	0	3	0	2	0	0	1.93543418744e+11	11.1942634766	9.04535079002
2	1	1	2	1	2	4	2	0	1	92899429738.6	17.1024626417	0.278891086578
0	0	3	3	1	3	2	1	1	0	2.67982128852e+11	8.67492132577	0.15734910965
0	2	2	2	3	3	3	1	1	1	1.69645114412e+11	10.121157512	0.448935031891
1	0	1	2	3	0	2	0	0	1	2.22643326255e+11	8.1067821241	0.280194997787
0	2	2	0	3	3	3	1	0	0	1.09216888943e+11	18.9553622981	0.0151789188385
1	2	5	0	1	1	0	0	0	1	1.9122642e+11	9.58320473417	0.275225162506
2	2	4	1	2	0	1	0	1	1	1.77751377998e+11	9.65415403246	0.631423950195
