501329.398829 5724251.43663
494479.754756 5726056.67824
501117.228356 5725892.27986
501931.836472 5724863.50744
493293.996457 5731933.5304
499644.890142 5730779.43284
496113.010595 5733634.3494
494132.054029 5724789.12422
501021.710894 5724883.56807
495385.506618 5726698.21002
494515.420621 5728825.59576
493021.64923 5729306.3823
495723.779916 5728176.45539
494595.654632 5732249.52718
490536.397407 5728777.02719
499320.105416 5719151.89803
495747.439499 5721936.75864
501340.698816 5720931.45693
500386.611364 5718342.06069
489758.098454 5728932.83075
498986.776723 5736504.8172
497122.855744 5735620.36968
500302.096564 5725665.2564
500675.418365 5723081.46081
497137.885947 5720666.09984
500146.2596 5723020.92451
494923.365472 5734296.99795
495087.401201 5728047.44286
493120.424283 5731085.42941
495682.537958 5724658.51988
492608.62878 5725251.00059
498717.308569 5724347.22597
491642.166889 5731629.03031
498980.729385 5725508.65121
493629.689978 5733961.25752
499460.120894 5726108.49443
498913.623771 5720755.23231
494135.686451 5731331.30613
495697.564852 5725689.32006
500958.214822 5719232.2731
490300.891192 5727780.34453
497880.262098 5726092.08683
497349.099991 5733899.76429
496328.301137 5727044.28288
495696.508224 5735074.62962
491947.636978 5726214.47765
501036.934852 5717259.18725
501035.563201 5724657.87459
499493.220377 5723392.49847
494050.256876 5732903.3477
501699.202526 5727713.80972
500793.278162 5728027.66278
496041.308514 5732526.93807
501208.827708 5721379.41338
500292.727135 5722872.84429
500380.002062 5727026.50602
499680.414363 5723027.34565
491239.619845 5728042.82278
489441.459112 5728224.26078
489614.223624 5732604.91706
501969.687254 5724000.80659
501716.456578 5720692.57091
492903.895931 5729414.50386
501669.526949 5729815.52564
501172.28551 5729361.31425
502357.767729 5724451.96271
500255.672415 5728345.908
491085.608434 5726879.87523
494890.82208 5733208.02454
486892.353901 5731687.56599
499711.75149 5720483.68314
490172.96346 5732396.7717
497840.765899 5724046.20562
497181.732754 5725010.2774
