# This file contains the data of initial population
# of objectives = 1, # of constraints = 4, # of real_var = 4, # of bits of bin_var = 0, constr_violation, rank, crowding_distance
6.266300e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.526126e+02	1.034877e+03	1.757054e+03	1.599189e+02	0.000000e+00	30	1.000000e+14
6.266489e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.470918e+02	8.267115e+02	1.658744e+03	1.103691e+02	0.000000e+00	31	1.000000e+14
6.272266e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.030251e+02	6.212368e+02	1.175097e+03	6.570189e+01	0.000000e+00	33	1.000000e+14
6.178499e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.827446e+02	2.456463e+03	8.859181e+02	1.078334e+02	0.000000e+00	2	1.000000e+14
6.267435e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.188154e+02	8.895697e+02	1.570131e+03	1.427403e+02	0.000000e+00	32	1.000000e+14
7.519683e+00	-2.045641e+01	1.797693e+308	1.000000e-02	1.797693e+308	5.657448e+02	2.333335e+03	1.532361e+03	1.046607e+02	-2.045641e+01	81	1.000000e+14
8.628328e+00	-3.068462e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.409333e+02	1.814375e+03	2.427366e+03	1.304522e+01	-3.068462e+01	86	1.000000e+14
6.229349e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.585874e+02	8.932212e+02	2.115727e+03	1.288992e+02	0.000000e+00	9	1.000000e+14
6.221640e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.210672e+02	8.346813e+02	2.185657e+03	1.314038e+02	0.000000e+00	6	1.000000e+14
6.331089e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.194457e+02	7.503232e+02	1.201836e+03	7.216658e+01	0.000000e+00	54	1.000000e+14
6.386716e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.669674e+02	1.209139e+03	8.894304e+02	6.256393e+01	0.000000e+00	66	1.000000e+14
1.005700e+01	-3.812331e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.795132e+02	2.295192e+03	2.311426e+03	1.713727e+02	-3.812331e+01	88	1.000000e+14
6.290171e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.905208e+02	8.659332e+02	1.090393e+03	1.739906e+02	0.000000e+00	42	1.000000e+14
7.903334e+00	-2.417576e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.758787e+02	2.370632e+03	1.575782e+03	2.057710e+01	-2.417576e+01	83	1.000000e+14
6.444106e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.212052e+02	6.690288e+02	2.188734e+03	1.190289e+02	0.000000e+00	70	1.000000e+14
6.237181e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.191450e+02	1.121566e+03	1.848279e+03	6.693869e+00	0.000000e+00	12	1.000000e+14
6.277120e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.649730e+02	9.550398e+02	1.238288e+03	1.162470e+02	0.000000e+00	36	1.000000e+14
8.729830e+00	-3.068462e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.618948e+02	1.914788e+03	2.245885e+03	1.431597e+02	-3.068462e+01	86	1.000000e+00
6.235445e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.889877e+02	1.580101e+03	6.056180e+02	1.070590e+02	0.000000e+00	10	1.000000e+14
6.317208e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.462138e+02	5.988001e+02	1.872994e+03	9.547863e+01	0.000000e+00	51	1.000000e+14
6.348577e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.230690e+02	6.108450e+02	8.039809e+02	9.111606e+01	0.000000e+00	59	1.000000e+14
6.238713e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.791100e+02	1.400520e+03	1.465966e+03	1.799144e+01	0.000000e+00	13	1.000000e+14
6.221890e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.286085e+02	1.593901e+03	8.121687e+02	8.057070e+01	0.000000e+00	7	1.000000e+14
6.287180e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.014075e+02	1.928998e+03	8.035786e+02	9.644914e+01	0.000000e+00	41	1.000000e+14
6.312336e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.131821e+02	2.160724e+03	1.174419e+03	5.383970e+01	0.000000e+00	49	1.000000e+14
8.417750e+00	-2.882494e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.809397e+02	2.378696e+03	1.911585e+03	1.121214e+02	-2.882494e+01	85	1.000000e+14
6.157040e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.087765e+02	2.394721e+03	9.514432e+02	7.681855e+01	0.000000e+00	1	1.000000e+14
6.258971e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.108807e+02	1.824666e+03	1.299464e+03	3.537782e+01	0.000000e+00	24	1.000000e+14
6.237169e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.728380e+02	1.604086e+03	6.145234e+02	4.107877e+01	0.000000e+00	11	1.000000e+14
7.140860e+00	-1.580722e+01	1.797693e+308	1.000000e-02	1.797693e+308	5.580803e+02	2.338195e+03	1.431808e+03	7.179544e+01	-1.580722e+01	79	1.000000e+14
7.058135e+00	-1.394755e+01	1.797693e+308	1.000000e-02	1.797693e+308	4.337854e+02	1.212008e+03	2.443445e+03	6.482715e+01	-1.394755e+01	78	1.000000e+14
6.201385e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.503880e+02	7.634047e+02	2.002007e+03	1.328737e+02	0.000000e+00	5	1.000000e+14
6.274836e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.058060e+02	1.336468e+03	8.380628e+02	1.401492e+02	0.000000e+00	35	1.000000e+14
6.398305e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.515303e+02	2.269077e+03	7.755296e+02	1.484316e+02	0.000000e+00	67	1.000000e+14
6.551992e+00	-6.508850e+00	1.797693e+308	1.000000e-02	1.797693e+308	5.167136e+02	2.442881e+03	1.162783e+03	3.637905e+01	-6.508850e+00	75	1.000000e+14
6.245396e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.292255e+02	9.247137e+02	1.357892e+03	2.369788e+01	0.000000e+00	17	1.000000e+14
6.399248e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.569753e+02	7.918893e+02	7.376653e+02	6.191876e+01	0.000000e+00	68	1.000000e+14
6.253580e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.391042e+02	1.410744e+03	6.832260e+02	1.548396e+01	0.000000e+00	22	1.000000e+14
6.347402e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.534476e+02	2.310814e+03	9.516344e+02	2.853746e+01	0.000000e+00	58	1.000000e+14
7.906955e+00	-2.417576e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.165794e+02	2.003113e+03	1.879869e+03	2.174972e+01	-2.417576e+01	83	1.000000e+14
7.364079e+00	-1.766690e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.946135e+02	1.450785e+03	2.285198e+03	2.592568e+01	-1.766690e+01	80	1.000000e+14
6.262546e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.403388e+02	2.091437e+03	9.107388e+02	1.678273e+02	0.000000e+00	27	1.000000e+14
6.240442e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.438087e+02	8.427904e+02	1.755374e+03	1.307383e+02	0.000000e+00	14	1.000000e+14
6.249457e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	2.881105e+02	1.226581e+03	1.411542e+03	1.664633e+01	0.000000e+00	18	1.000000e+14
6.339193e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.045854e+02	8.834567e+02	2.061204e+03	1.780928e+02	0.000000e+00	57	1.000000e+14
6.386199e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.698367e+02	6.848321e+02	2.407691e+03	2.254420e+00	0.000000e+00	65	1.000000e+14
8.777861e+00	-3.068462e+01	1.797693e+308	1.000000e-02	1.797693e+308	4.795204e+02	2.209406e+03	1.912534e+03	1.325375e+02	-3.068462e+01	86	0.000000e+00
6.285090e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.450114e+02	6.400789e+02	1.798409e+03	6.845538e+00	0.000000e+00	39	1.000000e+14
6.300368e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.987266e+02	6.872739e+02	2.291311e+03	8.234385e+01	0.000000e+00	44	1.000000e+14
6.332606e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.982362e+02	2.097513e+03	8.930624e+02	4.048011e+00	0.000000e+00	56	1.000000e+14
6.261004e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	2.901734e+02	9.204500e+02	1.375186e+03	8.031857e+01	0.000000e+00	26	1.000000e+14
6.282213e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.018832e+02	6.211904e+02	1.125831e+03	1.601013e+02	0.000000e+00	37	1.000000e+14
6.331705e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.318350e+02	1.166579e+03	1.371320e+03	1.120776e+00	0.000000e+00	55	1.000000e+14
6.229236e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.034149e+02	7.331264e+02	2.013886e+03	7.530018e+01	0.000000e+00	8	1.000000e+14
6.251283e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.209629e+02	1.056670e+03	1.991841e+03	7.037809e+01	0.000000e+00	20	1.000000e+14
8.324840e+00	-2.789510e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.947509e+02	2.046419e+03	2.279230e+03	2.217415e+01	-2.789510e+01	84	1.000000e+14
6.260807e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.082919e+02	1.166619e+03	1.659870e+03	5.057241e+01	0.000000e+00	25	1.000000e+14
6.327753e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.017100e+02	2.122655e+03	9.159898e+02	1.164964e+02	0.000000e+00	53	1.000000e+14
8.325607e+00	-2.789510e+01	1.797693e+308	1.000000e-02	1.797693e+308	4.171077e+02	1.678231e+03	2.486877e+03	5.276348e+01	-2.789510e+01	84	1.000000e+14
6.431469e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.322803e+02	1.080286e+03	1.079893e+03	5.747397e+01	0.000000e+00	69	1.000000e+14
6.309019e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.322869e+02	1.504426e+03	9.089378e+02	1.161578e+02	0.000000e+00	47	1.000000e+14
6.264312e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.566463e+02	1.096980e+03	1.560918e+03	1.687633e+02	0.000000e+00	28	1.000000e+14
6.381081e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.158913e+02	8.562905e+02	2.176957e+03	9.188996e+01	0.000000e+00	64	1.000000e+14
6.243096e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.009961e+02	9.907488e+02	2.189044e+03	9.618803e+01	0.000000e+00	15	1.000000e+14
6.254281e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	5.567928e+02	2.252963e+03	6.974554e+02	1.320107e+02	0.000000e+00	23	1.000000e+14
6.319952e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.047983e+02	1.776355e+03	1.054463e+03	1.781656e+02	0.000000e+00	52	1.000000e+14
6.443807e+00	-4.649176e+00	1.797693e+308	1.000000e-02	1.797693e+308	4.410428e+02	1.577591e+03	1.710152e+03	7.905610e+01	-4.649176e+00	73	1.000000e+14
6.253100e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.265700e+02	8.504050e+02	2.288406e+03	1.427207e+02	0.000000e+00	21	1.000000e+14
7.931792e+00	-2.324592e+01	1.797693e+308	1.000000e-02	1.797693e+308	4.526850e+02	1.647652e+03	2.257961e+03	1.278497e+00	-2.324592e+01	82	1.000000e+14
6.467953e+00	-3.719339e+00	1.797693e+308	1.000000e-02	1.797693e+308	4.752680e+02	1.118712e+03	2.303575e+03	6.398457e+01	-3.719339e+00	72	1.000000e+00
6.265160e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.824190e+02	9.847932e+02	1.874903e+03	6.914509e+01	0.000000e+00	29	1.000000e+14
6.313822e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.429513e+02	1.334637e+03	1.484294e+03	4.804970e+00	0.000000e+00	50	1.000000e+14
6.544949e+00	-5.579013e+00	1.797693e+308	1.000000e-02	1.797693e+308	4.192728e+02	1.925589e+03	1.396908e+03	1.381788e+02	-5.579013e+00	74	1.000000e+14
6.792918e+00	-9.298362e+00	1.797693e+308	1.000000e-02	1.797693e+308	3.188881e+02	1.154010e+03	2.456203e+03	1.244279e+02	-9.298362e+00	76	1.000000e+14
6.283558e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.523654e+02	7.378173e+02	1.297223e+03	4.786992e+01	0.000000e+00	38	1.000000e+14
6.873377e+00	-1.208787e+01	1.797693e+308	1.000000e-02	1.797693e+308	5.260593e+02	1.830806e+03	1.652812e+03	1.427161e+02	-1.208787e+01	77	1.000000e+14
6.374665e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.248778e+02	1.140471e+03	7.278077e+02	1.500957e+02	0.000000e+00	62	1.000000e+14
6.298191e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.661304e+02	8.367123e+02	1.496268e+03	1.521553e+02	0.000000e+00	43	1.000000e+14
6.308902e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	4.545484e+02	6.298592e+02	2.484358e+03	1.543310e+02	0.000000e+00	46	1.000000e+14
7.443835e+00	-1.766690e+01	1.797693e+308	1.000000e-02	1.797693e+308	3.226518e+02	1.896320e+03	1.670508e+03	1.495444e+02	-1.766690e+01	80	0.000000e+00
6.309176e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	2.859991e+02	1.249840e+03	8.014797e+02	1.582818e+02	0.000000e+00	48	1.000000e+14
6.187600e+00	1.000000e-05	1.797693e+308	1.000000e-02	1.797693e+308	3.525731e+02	1.017471e+03	2.105317e+03	7.532041e+01	0.000000e+00	3	1.000000e+14
1.041396e+01	-3.905315e+01	1.797693e+308	1.000000e-02	1.797693e+308	4.500179e+02	2.355901e+03	2.179122e+03	1.799349e+02	-3.905315e+01	89	1.000000e+14
