4	895377296336.210083	6.609111
5	924578481090.078613	6.454217
6	853753761690.178467	6.849616
7	818065252067.962524	7.074518
8	818880515701.566650	7.069191
9	792764557487.675659	7.247229
10	776875454189.049927	7.361147
11	771942395677.742920	7.397301
12	761624470228.314453	7.474475
13	746927451204.860107	7.588490
14	745145483144.861206	7.602838
15	743384926068.789795	7.616905
16	728976603047.743530	7.734105
17	729866783196.329346	7.726595
18	727502366169.410767	7.746292
19	717919911968.145630	7.827328
20	721486458891.752686	7.796982
21	717629986021.881592	7.829861
22	710323425515.230347	7.893277
23	712273574388.822632	7.875970
24	710543846719.054321	7.891110
25	714442664001.766113	7.857246
26	706576299120.279297	7.925946
27	704804125678.484375	7.941579
28	707860928841.150879	7.914596
29	698296291382.819702	7.999984
