2	1307018130831.077637	4.798978
3	1066117033037.759766	5.516814
4	944623649584.301758	6.014181
5	956382754188.781250	5.961571
6	898356447634.475952	6.237562
7	853227417233.718140	6.477974
8	871903240548.757202	6.375331
9	831536946528.835205	6.603668
10	812942716117.321533	6.716322
11	829546668109.130859	6.615487
12	797938986971.604492	6.810609
13	790210465542.868408	6.860824
14	793001404196.494263	6.842821
15	780020718742.010498	6.928715
16	772111496597.430298	6.982380
17	771805582202.016479	6.984353
18	765645455042.919678	7.027055
19	762256192125.263916	7.050926
20	759223382784.330078	7.072382
21	757107938659.269531	7.087468
22	754729534385.256958	7.104684
23	749072212430.373779	7.145328
24	750814131120.151978	7.132723
25	755564204169.667847	7.098479
26	743858407699.478027	7.183653
27	745501537334.461792	7.171475
28	748903042799.537598	7.146591
29	738906131029.583008	7.220537
30	741706863507.109741	7.199638
31	742952189251.670288	7.190369
32	735531029934.592407	7.245882
33	738469078247.139526	7.223789
34	737583705049.627563	7.230466
35	732979967968.728760	7.265306
36	735300258624.239502	7.247677
37	734446885019.640625	7.254107
38	730178164759.894043	7.286700
39	730626129826.961426	7.283286
40	731573705462.314575	7.276034
41	728098779207.098511	7.302708
42	728209444738.925659	7.301900
43	728725597192.461182	7.298017
44	725636271192.014771	7.322013
45	726179669158.802368	7.317572
46	726602131767.067993	7.314284
47	729522237216.900024	7.291723
48	724143353322.439331	7.333403
49	725225647941.790161	7.324983
50	726217916792.167358	7.317275
51	721957360235.344971	7.350509
52	723813334028.981323	7.335961
53	723866243180.398682	7.335568
54	720960953806.479370	7.358352
55	722600874694.226807	7.345473
56	722823175792.604370	7.343722
57	719405706959.820190	7.370596
58	721645531089.976685	7.352962
59	721474852400.589111	7.354310
60	718731129939.355469	7.375955
61	720379882072.942261	7.362919
62	720375667180.776001	7.362943
63	718286295359.273315	7.379512
64	718355877175.983398	7.379025
65	719132587092.114990	7.372938
66	716829414200.185791	7.391282
67	717286419933.172974	7.387405
68	717957077652.880981	7.382088
69	719469215710.710693	7.370117
70	716771121403.047852	7.391519
71	717353629042.613525	7.386878
72	719023897262.714233	7.373626
73	716109725271.438477	7.396789
74	716475647870.064819	7.393875
75	717350536960.790649	7.386909
76	715361865997.793457	7.402757
77	715786374662.946167	7.399362
78	716282874105.592285	7.395408
79	714469763136.917114	7.409905
80	715398491128.496948	7.402471
81	715637757436.174194	7.400552
82	713821622414.212646	7.415095
83	714843454256.279053	7.406910
84	715122631339.509521	7.404707
85	712605579199.070557	7.424963
86	713600848906.412354	7.417006
87	714339405038.096802	7.411127
88	712251319280.962524	7.427965
89	712510356045.231567	7.425651
90	713967481639.453247	7.413932
91	714763373684.452393	7.407546
92	711965933896.699463	7.430036
93	713617477892.402466	7.416742
94	714212900602.360596	7.411964
95	711572139891.491821	7.433220
96	713017552989.724365	7.421561
97	713551798106.330078	7.417266
98	711423551014.466797	7.434422
99	712449892657.228516	7.426139
