485393.04826 5731451.69512
486093.04826 5732664.13068
486605.483826 5730751.69512
487305.483826 5731964.13068
488005.483826 5733176.56625
488517.919391 5731264.13068
489730.354956 5730564.13068
490430.354956 5731776.56625
491130.354956 5732989.00182
491830.354956 5734201.43738
489542.790521 5727439.25955
490242.790521 5728651.69512
490942.790521 5729864.13068
492342.790521 5732289.00182
493042.790521 5733501.43738
493742.790521 5734713.87295
491455.226087 5727951.69512
492855.226087 5730376.56625
493555.226087 5731589.00182
494255.226087 5732801.43738
494955.226087 5734013.87295
491967.661652 5726039.25955
493367.661652 5728464.13068
494067.661652 5729676.56625
494767.661652 5730889.00182
495467.661652 5732101.43738
496167.661652 5733313.87295
496867.661652 5734526.30851
497567.661652 5735738.74408
493180.097217 5725339.25955
493880.097217 5726551.69512
494580.097217 5727764.13068
495280.097217 5728976.56625
495980.097217 5730189.00182
497380.097217 5732613.87295
498080.097217 5733826.30851
498780.097217 5735038.74408
499480.097217 5736251.17964
493692.532783 5723426.82399
494392.532783 5724639.25955
495092.532783 5725851.69512
495792.532783 5727064.13068
496492.532783 5728276.56625
497192.532783 5729489.00182
497892.532783 5730701.43738
494904.968348 5722726.82399
495604.968348 5723939.25955
496304.968348 5725151.69512
497004.968348 5726364.13068
497704.968348 5727576.56625
498404.968348 5728789.00182
499104.968348 5730001.43738
496117.403913 5722026.82399
497517.403913 5724451.69512
498217.403913 5725664.13068
498917.403913 5726876.56625
499617.403913 5728089.00182
500317.403913 5729301.43738
497329.839479 5721326.82399
498029.839479 5722539.25955
498729.839479 5723751.69512
499429.839479 5724964.13068
500129.839479 5726176.56625
500829.839479 5727389.00182
501529.839479 5728601.43738
499942.275044 5723051.69512
500642.275044 5724264.13068
502042.275044 5726689.00182
502742.275044 5727901.43738
499054.710609 5718714.38842
499754.710609 5719926.82399
501154.710609 5722351.69512
501854.710609 5723564.13068
501667.146174 5720439.25955
