501029.499009 5718991.83413
500004.248357 5718600.73042
501761.85543 5721973.94018
500736.604778 5721582.83647
499908.178353 5720863.24584
498882.927701 5720472.14212
498054.501277 5719752.5515
502494.211851 5724956.04623
501468.961199 5724564.94252
500640.534774 5723845.35189
499615.284122 5723454.24817
498786.857698 5722734.65754
497761.607046 5722343.55383
496933.180621 5721623.9632
495907.929969 5721232.85949
502201.31762 5727547.04857
501372.891195 5726827.45794
500347.640543 5726436.35422
499519.214119 5725716.76359
498493.963467 5725325.65988
497665.537042 5724606.06925
496640.28639 5724214.96554
495811.859965 5723495.37491
494786.609314 5723104.2712
501079.996964 5729418.46027
500251.57054 5728698.86964
499226.319888 5728307.76593
498397.893463 5727588.1753
497372.642811 5727197.07159
496544.216386 5726477.48096
495518.965735 5726086.37724
494690.53931 5725366.78662
493665.288658 5724975.6829
492836.862233 5724256.09227
499130.249884 5730570.28135
498104.999232 5730179.17764
497276.572807 5729459.58701
496251.322156 5729068.48329
495422.895731 5728348.89266
494397.645079 5727957.78895
493569.218654 5727238.19832
492543.968002 5726847.09461
491715.541578 5726127.50398
496983.678577 5732050.58934
496155.252152 5731330.99871
495130.0015 5730939.895
494301.575075 5730220.30437
493276.324423 5729829.20066
492447.897999 5729109.61003
491422.647347 5728718.50631
490594.220922 5727998.91569
489568.97027 5727607.81197
498741.285649 5735423.7991
497716.034998 5735032.69539
496887.608573 5734313.10476
495862.357921 5733922.00105
495033.931496 5733202.41042
494008.680844 5732811.30671
493180.25442 5732091.71608
492155.003768 5731700.61236
491326.577343 5730981.02173
490301.326691 5730589.91802
489472.900267 5729870.32739
488447.649615 5729479.22368
494741.037265 5735793.41275
493912.610841 5735073.82213
492887.360189 5734682.71841
492058.933764 5733963.12778
491033.683112 5733572.02407
490205.256688 5732852.43344
489180.006036 5732461.32973
488351.579611 5731741.7391
487326.328959 5731350.63539
486497.902534 5730631.04476
