5 5.0 0 4 0 0 3 0 8.03857782513 0.0 720.202499926
5 5.0 1 2 1 1 0 0 11.5974266776 0.0 0.363199949265
5 15.0 0 4 0 0 0 1 9.46821232651 0.0 0.395800018311
8 30.0 1 2 1 1 2 1 7.65201764027 0.0 127.097500003
5 15.0 1 2 3 1 0 1 9.47978600178 0.0859870631048 0.439799976349
3 30.0 0 1 2 0 3 1 5.94417534497 0.0 480.363800001
10 5.0 1 0 3 0 1 1 7.30075433682 0.0439790079361 16.5131999607
8 15.0 0 5 0 3 0 0 11.7033499928 0.0 0.0876000404358
3 1.0 1 0 0 1 0 0 11.8909720488 0.0 0.785600042343
6 1.0 0 5 0 0 0 1 9.67252740823 0.0 1.55460000038
5 1.0 0 2 1 2 3 1 6.44116669264 0.0 721.705799961
8 1.0 0 2 2 0 2 1 7.24058250938 0.0 17.5592499452
3 15.0 3 0 3 0 1 0 7.3309969547 0.0319467776343 3.2898000145
3 5.0 2 0 1 2 2 1 6.1970516922 0.0 7.27925003576
8 1.0 1 1 2 0 2 0 9.19359019554 0.0 3537.90060003
3 5.0 1 1 0 1 2 1 6.56872788916 0.0 281.228999966
4 1.0 1 2 0 2 0 1 9.46018468074 0.0 1.33049994707
9 1.0 0 1 2 0 2 0 9.12386711421 0.0 19.0629999193
7 1.0 0 1 0 1 2 1 7.43911763688 0.0 15.0210000477
6 15.0 0 0 0 3 3 1 6.93585689494 0.0 840.354250014
5 30.0 0 0 1 0 3 1 6.50310951564 0.0 720.357999992
8 30.0 2 5 1 1 2 1 7.78101801852 0.0 120.266200008
4 15.0 1 4 0 3 2 1 7.18141214678 0.0 109.99499995
6 5.0 0 4 0 2 0 1 9.46821232651 0.0 0.589250087738
3 1.0 1 0 0 0 0 0 11.8909720488 0.0 0.882249951363
3 5.0 2 3 0 3 3 0 7.50665406402 0.0 20760.2722501
4 30.0 0 0 2 0 2 0 8.36677712741 0.0 8.57979999542
3 1.0 1 2 0 1 2 0 7.9377696641 0.0 1382.77399996
4 5.0 0 1 0 3 0 1 9.48848046775 0.0 0.519199991226
3 5.0 1 2 2 1 0 0 11.6813602003 0.0 0.29939994812
4 1.0 0 1 0 0 0 1 9.48848046775 0.0 1.33399996758
4 15.0 1 5 2 0 0 0 11.6177678966 0.0 0.120249927044
7 5.0 0 0 0 2 0 0 11.7033499928 0.0 0.0524000167847
3 5.0 0 4 1 0 1 1 5.76774803969 0.0 0.661000087738
6 1.0 0 2 2 1 3 1 6.73753109213 0.0 841.920249999
5 30.0 3 0 1 0 1 1 6.50124807804 0.0 3.13933335241
9 1.0 0 3 0 3 1 1 7.03854521394 0.0 1.77620002747
10 30.0 3 3 2 1 3 1 7.4605598449 0.0 3723.11633333
3 5.0 3 5 1 3 1 1 5.99155350119 0.0 5.84366656303
5 5.0 0 0 0 0 1 0 7.66360265576 0.0 0.242000031789
3 30.0 1 1 3 1 2 0 8.14352277207 0.0240212177544 58.2585000353
3 30.0 1 0 2 0 1 0 7.48131630237 0.0 1.17120000839
11 5.0 0 1 3 0 2 0 9.28762756587 0.0309423827971 20.9637999477
6 5.0 2 5 0 2 0 1 9.67252740823 0.0 0.617999970913
4 30.0 2 0 0 1 3 0 8.31362276803 0.0 4560.03099998
