487880	5730047
499467	5722363
499219	5730792
493432	5730234
494626	5731474
489980	5733718
498814	5735947
485664	5731495
491120	5731120
493207	5725194
493573	5729045
495190	5724361
498925	5724752
499021	5728856
494053	5734285
500809	5729443
492131	5725744
501490	5725473
496182	5732234
493576	5733010
493411	5733134
495705	5724811
500125	5724370
497414	5727601
502314	5724180
500300	5723255
490811	5726291
496843	5721927
489990	5731239
499288	5721179
501403	5728435
501225	5716062
487053	5731236
495868	5727735
494436	5731205
501335	5720421
495488	5722923
493905	5731807
497898	5724100
492613	5730339
487643	5732777
498669	5718942
490082	5726996
492419	5733415
495124	5726599
493384	5726010
490970	5727370
501943	5725516
495986	5723694
492263	5732532
500119	5728664
493110	5728520
497550	5732846
488274	5732363
501964	5722248
497923	5719429
500652	5717373
488652	5730441
494955	5732251
497840	5729833
501694	5725020
491017	5726631
497999	5730741
490170	5734114
499604	5736677
500907	5730099
498314	5734624
497964	5719203
492490	5734699
487801	5731702
495412	5728352
497424	5731193
496852	5730612
496841	5736251

501687	5729549
492662	5727697
501735	5728911
497557	5724678
495654	5733102
492706	5725145
489654	5730566
501167	5720677
485971	5732751
496461	5720977
499293	5722709
484983	5731862
490005	5728691
495024	5723265
496022	5722466
492161	5728969
492765	5732699
493014	5728574
500198	5728792
495825	5733559
493814	5729416
501543	5720649
496233	5724226
498783	5727469
496963	5731511
494415	5727193
490785	5728050
490978	5734132
497653	5727129
497122	5723504
498452	5726701
500694	5717478
490296	5733500
496095	5723525
497110	5730237
501925	5728243
500681	5725051
497545	5723779
495650	5728930
491922	5727014
499497	5718396
499275	5718052
491079	5731924
489975	5732854
484389	5732462
491459	5727863
492622	5734200
499847	5737151
489702	5731415
497936	5728345
497525	5734984
496766	5725223
495411	5722583
495062	5724112
489317	5733053
493078	5730485
492418	5731570
500786	5722348
498646	5729772
500935	5726570
496286	5734731
495982	5732405
499660	5729602
498382	5720115
500134	5720512
487100	5730949
490731	5731668
496229	5734209
501382	5726851
499497	5719674
499360	5729033
495874	5724073
495171	5729497
492601	5725501

490460	5734262
494500	5732768
497566	5730159
492549	5731929
487389	5732583
500059	5718232
496133	5735527
499642	5736912
496669	5730920
496744	5721949
501259	5720366
500833	5721736
493537	5735326
494255	5728701
497431	5735938
499905	5723775
497523	5725512
498752	5721337
496800	5734594
495392	5733410
497068	5736457
499535	5720085
489827	5730359
493935	5729797
490177	5730069
491999	5729663
497312	5725458
491612	5727399
500823	5717522
494648	5722517
501530	5723484
486268	5730514
499616	5724767
498745	5721877
493731	5728034
487709	5729856
501114	5723367
494695	5735022
493001	5733999
501058	5729335
501867	5722624
501936	5728801
499978	5725026
490181	5733947
498306	5736592
500370	5728564
496405	5721833
495902	5723308
495108	5734994
497057	5732310
491218	5726103
488528	5733795
487554	5729381
493810	5726417
487646	5731915
500517	5727227
495000	5730100
496709	5736073
493820	5729190
501411	5726121
492192	5729077
501256	5728243
502765	5729174
502419	5728350
494301	5726960
500290	5722722
495915	5729316
496644	5725855
497157	5730472
498807	5720775
496592	5723499
499418	5718931
499901	5727280
497881	5721434

490460	5734262
494500	5732768
497566	5730159
492549	5731929
487389	5732583
500059	5718232
496133	5735527
499642	5736912
496669	5730920
496744	5721949
501259	5720366
500833	5721736
493537	5735326
494255	5728701
497431	5735938
499905	5723775
497523	5725512
498752	5721337
496800	5734594
495392	5733410
497068	5736457
499535	5720085
489827	5730359
493935	5729797
490177	5730069
491999	5729663
497312	5725458
491612	5727399
500823	5717522
494648	5722517
501530	5723484
486268	5730514
499616	5724767
498745	5721877
493731	5728034
487709	5729856
501114	5723367
494695	5735022
493001	5733999
501058	5729335
501867	5722624
501936	5728801
499978	5725026
490181	5733947
498306	5736592
500370	5728564
496405	5721833
495902	5723308
495108	5734994
497057	5732310
491218	5726103
488528	5733795
487554	5729381
493810	5726417
487646	5731915
500517	5727227
495000	5730100
496709	5736073
493820	5729190
501411	5726121
492192	5729077
501256	5728243
502765	5729174
502419	5728350
494301	5726960
500290	5722722
495915	5729316
496644	5725855
497157	5730472
498807	5720775
496592	5723499
499418	5718931
499901	5727280
497881	5721434

