100	100	3.6541835820	8.4263238922	6.6351146506
100	200	3.6303903647	8.4260526761	6.6271381701
100	300	3.6235232929	8.4261124342	6.6259353872
100	400	3.6195652717	8.4261366849	6.6255967436
100	500	3.6167210962	8.4261487974	6.6254623257
100	600	3.6144985901	8.4261558857	6.6253976946
100	700	3.6126902640	8.4261604911	6.6253626383
100	800	3.6111826832	8.4261637071	6.6253420024
100	900	3.6099040424	8.4261660733	6.6253291250
100	1000	3.6088050082	8.4261678841	6.6253207366
100	1100	3.6078499676	8.4261693130	6.6253150946
100	1200	3.6070123405	8.4261704684	6.6253112083
100	1300	3.6062717928	8.4261714215	6.6253084846
100	1400	3.6056124617	8.4261722209	6.6253065534
100	1500	3.6050217721	8.4261729008	6.6253051756
100	1600	3.6044896180	8.4261734860	6.6253041917
100	1700	3.6040077805	8.4261739949	6.6253034931
100	1800	3.6035695058	8.4261744416	6.6253030039
100	1900	3.6031691919	8.4261748366	6.6253026701
100	2000	3.6028021531	8.4261751886	6.6253024527
