0.0	 9		 2.2  5.1	    6.8	
30.0 9.2	 2.3   4.3    7.6	
60.0 9.1	 2.3  4.3    7.6	
90.0  8.8	 2.3  6.6    6.5	
120.0  8	 2.2   8.9    4.9	
150.0  8.6	 2.1  6.5    4.6	
180.0  11.2	 2.1  8.7    7.7	
210.0  12.4	 2.3  11.5    12.3	
240.0  12.6	 2.4  12.0  	19.0	
270.0  10.7	 2.1  11.1    9.9	
300.0  9.6	 2  11.4    6.8	
330.0  9.5	 2  9.6    6.5
