0.0	17.57	125.8	4.838	30.97
0.0063	17.56	541.5	31.15	102.9
0.0125	17.55	416.5	-32.51	76.54
0.0188	17.54	580.6	82.08	110.8
0.025	17.52	592.9	109.5	100.5
0.0312	17.49	643.4	178.4	100.4
0.0375	17.45	699.6	238.1	105.8
0.0438	17.42	758.2	305.1	107.1
0.05	17.38	825.6	379.3	111.0
0.0563	17.34	898.2	456.0	116.0
0.0625	17.31	970.4	533.7	120.4
0.0688	17.27	1054.0	616.0	125.4
0.075	17.26	1144.0	702.9	131.2
0.0813	17.26	1247.0	790.3	138.7
0.0875	17.27	1359.0	879.7	146.3
0.0938	17.27	1477.0	971.4	154.5
0.1	17.27	1603.0	1064.0	164.6
0.1063	17.28	1735.0	1154.0	174.2
0.1125	17.28	1889.0	1249.0	184.7
0.1188	17.29	2054.0	1343.0	197.4
0.125	17.29	2225.0	1434.0	210.3
0.1313	17.31	2391.0	1524.0	221.5
0.1375	17.32	2573.0	1610.0	235.1
0.1438	17.33	2781.0	1695.0	251.9
0.15	17.35	2996.0	1778.0	269.1
0.1562	17.36	3209.0	1860.0	284.1
0.1625	17.37	3425.0	1939.0	300.7
0.1688	17.38	3667.0	2013.0	318.2
0.175	17.41	3906.0	2088.0	334.8
0.1813	17.44	4146.0	2159.0	353.0
0.1875	17.47	4364.0	2223.0	371.6
0.1938	17.5	4627.0	2290.0	390.5
0.2	17.53	4843.0	2354.0	406.9
0.2063	17.56	5065.0	2412.0	426.3
0.2125	17.59	5346.0	2475.0	446.5
0.2188	17.62	5631.0	2540.0	466.4
0.225	17.65	5916.0	2602.0	488.2
0.2313	17.68	6208.0	2660.0	510.3
0.2375	17.71	6498.0	2720.0	530.6
0.2438	17.74	6781.0	2777.0	550.7
0.25	17.77	7059.0	2831.0	571.3
0.2563	17.8	7339.0	2885.0	591.3
0.2625	17.83	7618.0	2938.0	610.7
0.2687	17.85	7891.0	2990.0	629.6
0.275	17.85	8169.0	3040.0	649.2
0.2812	17.81	8445.0	3089.0	669.5
0.2875	17.76	8720.0	3134.0	689.0
0.2938	17.72	8997.0	3178.0	707.8
0.3	17.68	9265.0	3219.0	724.9
0.3063	17.64	9529.0	3257.0	741.3
0.3125	17.59	9789.0	3290.0	758.0
0.3188	17.55	10040.0	3318.0	773.7
0.325	17.52	10280.0	3345.0	789.6
0.3313	17.51	10520.0	3365.0	804.6
0.3375	17.5	10750.0	3382.0	818.8
0.3438	17.48	10980.0	3395.0	833.2
0.35	17.47	11200.0	3403.0	847.1
0.3563	17.46	11430.0	3411.0	859.7
0.3625	17.45	11640.0	3412.0	871.5
0.3688	17.43	11840.0	3409.0	883.9
0.375	17.43	12040.0	3403.0	896.0
0.3813	17.44	12230.0	3394.0	907.2
0.3875	17.46	12420.0	3381.0	917.0
0.3938	17.47	12580.0	3366.0	926.2
0.4	17.48	12740.0	3348.0	935.2
0.4062	17.49	12920.0	3329.0	944.2
0.4125	17.5	13060.0	3306.0	951.4
0.4188	17.51	13180.0	3280.0	959.0
0.425	17.53	13310.0	3255.0	965.5
0.4313	17.54	13430.0	3229.0	971.5
0.4375	17.55	13540.0	3203.0	975.9
0.4438	17.57	13660.0	3182.0	978.4
0.45	17.58	13770.0	3158.0	985.9
0.4563	17.59	13840.0	3130.0	990.5
0.4625	17.6	13910.0	3107.0	992.6
0.4688	17.62	13970.0	3085.0	995.9
0.475	17.63	14030.0	3067.0	998.7
0.4813	17.65	14080.0	3054.0	999.4
0.4875	17.67	14120.0	3042.0	1002.0
0.4938	17.69	14150.0	3031.0	1006.0
0.5	17.71	14190.0	3027.0	1005.0
0.5062	17.73	14220.0	3027.0	1006.0
0.5125	17.75	14250.0	3011.0	1008.0
0.5188	17.77	14310.0	3020.0	1015.0
0.525	17.77	14300.0	3029.0	1011.0
0.5312	17.74	14270.0	3041.0	1004.0
0.5375	17.72	14270.0	3061.0	1005.0
0.5438	17.69	14270.0	3083.0	1004.0
0.55	17.67	14290.0	3115.0	1004.0
0.5563	17.64	14300.0	3154.0	1005.0
0.5625	17.62	14300.0	3194.0	1006.0
0.5687	17.59	14300.0	3239.0	1007.0
0.575	17.59	14300.0	3289.0	1008.0
0.5813	17.61	14300.0	3342.0	1010.0
0.5875	17.64	14310.0	3398.0	1012.0
0.5938	17.66	14300.0	3459.0	1013.0
0.6	17.68	14280.0	3518.0	1013.0
0.6063	17.71	14260.0	3580.0	1013.0
0.6125	17.73	14250.0	3645.0	1014.0
0.6188	17.76	14230.0	3711.0	1015.0
0.625	17.75	14210.0	3778.0	1016.0
0.6313	17.71	14180.0	3846.0	1016.0
0.6375	17.67	14170.0	3915.0	1017.0
0.6438	17.63	14160.0	3984.0	1019.0
0.65	17.6	14140.0	4054.0	1019.0
0.6562	17.56	14120.0	4123.0	1019.0
0.6625	17.52	14100.0	4193.0	1020.0
0.6688	17.48	14090.0	4249.0	1021.0
0.675	17.46	14110.0	4315.0	1028.0
0.6813	17.44	14080.0	4377.0	1028.0
0.6875	17.43	14050.0	4437.0	1025.0
0.6938	17.42	14040.0	4501.0	1027.0
0.7	17.41	14040.0	4562.0	1029.0
0.7063	17.39	14030.0	4624.0	1031.0
0.7125	17.38	14030.0	4686.0	1032.0
0.7188	17.37	14020.0	4748.0	1035.0
0.725	17.35	14030.0	4810.0	1039.0
0.7313	17.33	14030.0	4873.0	1040.0
0.7375	17.31	14030.0	4934.0	1039.0
0.7438	17.29	14030.0	4996.0	1040.0
0.75	17.27	14050.0	5057.0	1041.0
0.7563	17.25	14060.0	5121.0	1042.0
0.7625	17.23	14070.0	5180.0	1044.0
0.7688	17.21	14090.0	5240.0	1046.0
0.775	17.2	14100.0	5299.0	1046.0
0.7812	17.2	14130.0	5357.0	1047.0
0.7875	17.21	14150.0	5412.0	1050.0
