0.0	9.686	101.0
0.0063	9.683	286.0
0.0125	9.684	293.7
0.0188	9.689	319.4
0.025	9.694	375.5
0.0312	9.698	390.2
0.0375	9.703	417.4
0.0438	9.707	459.3
0.05	9.712	499.6
0.0563	9.717	551.2
0.0625	9.72	607.5
0.0688	9.723	672.0
0.075	9.726	740.1
0.0813	9.728	812.4
0.0875	9.731	890.7
0.0938	9.734	970.4
0.1	9.736	1056.0
0.1063	9.739	1148.0
0.1125	9.735	1241.0
0.1188	9.725	1335.0
0.125	9.714	1438.0
0.1313	9.704	1539.0
0.1375	9.694	1639.0
0.1438	9.684	1738.0
0.15	9.673	1863.0
0.1562	9.663	1993.0
0.1625	9.662	2119.0
0.1688	9.67	2247.0
0.175	9.677	2374.0
0.1813	9.684	2509.0
0.1875	9.692	2639.0
0.1938	9.699	2771.0
0.2	9.707	2908.0
0.2063	9.714	3046.0
0.2125	9.707	3184.0
0.2188	9.688	3322.0
0.225	9.668	3457.0
0.2313	9.649	3593.0
0.2375	9.629	3729.0
0.2438	9.609	3860.0
0.25	9.59	3994.0
0.2563	9.57	4127.0
0.2625	9.558	4248.0
0.2687	9.553	4369.0
0.275	9.548	4508.0
0.2812	9.543	4634.0
0.2875	9.537	4753.0
0.2938	9.532	4882.0
0.3	9.527	5004.0
0.3063	9.522	5120.0
0.3125	9.524	5242.0
0.3188	9.533	5361.0
0.325	9.543	5463.0
0.3313	9.552	5566.0
0.3375	9.561	5670.0
0.3438	9.571	5766.0
0.35	9.58	5859.0
0.3563	9.589	5952.0
0.3625	9.586	6044.0
0.3688	9.571	6130.0
0.375	9.556	6208.0
0.3813	9.54	6287.0
0.3875	9.525	6361.0
0.3938	9.51	6436.0
0.4	9.495	6504.0
0.4062	9.48	6565.0
0.4125	9.479	6622.0
0.4188	9.493	6680.0
0.425	9.506	6736.0
0.4313	9.52	6785.0
0.4375	9.533	6830.0
0.4438	9.547	6868.0
0.45	9.56	6929.0
0.4563	9.574	6966.0
0.4625	9.576	6992.0
0.4688	9.566	7034.0
0.475	9.557	7059.0
0.4813	9.548	7081.0
0.4875	9.539	7107.0
0.4938	9.53	7131.0
0.5	9.521	7149.0
0.5062	9.512	7165.0
0.5125	9.514	7181.0
0.5188	9.526	7196.0
0.525	9.538	7208.0
0.5312	9.55	7218.0
0.5375	9.562	7225.0
0.5438	9.574	7232.0
0.55	9.586	7239.0
0.5563	9.598	7243.0
0.5625	9.608	7245.0
0.5687	9.616	7246.0
0.575	9.624	7247.0
0.5813	9.632	7248.0
0.5875	9.641	7249.0
0.5938	9.649	7248.0
0.6	9.657	7246.0
0.6063	9.665	7245.0
0.6125	9.67	7245.0
0.6188	9.671	7242.0
0.625	9.672	7239.0
0.6313	9.674	7235.0
0.6375	9.675	7232.0
0.6438	9.676	7230.0
0.65	9.677	7227.0
0.6562	9.679	7222.0
0.6625	9.68	7217.0
0.6688	9.681	7213.0
0.675	9.682	7211.0
0.6813	9.683	7209.0
0.6875	9.685	7204.0
0.6938	9.686	7202.0
0.7	9.687	7202.0
0.7063	9.688	7198.0
0.7125	9.683	7197.0
0.7188	9.672	7200.0
0.725	9.662	7200.0
0.7313	9.651	7199.0
0.7375	9.64	7199.0
0.7438	9.63	7198.0
0.75	9.619	7198.0
0.7563	9.608	7196.0
0.7625	9.602	7192.0
0.7688	9.598	7187.0
0.775	9.595	7184.0
0.7812	9.592	7182.0
0.7875	9.589	7177.0
0.7938	9.585	7173.0
0.8	9.582	7171.0
0.8063	9.579	7169.0
0.8125	9.58	7167.0
0.8188	9.585	7167.0
0.825	9.59	7167.0
0.8313	9.595	7166.0
0.8375	9.6	7166.0
0.8438	9.605	7167.0
0.85	9.61	7167.0
0.8563	9.615	7167.0
0.8625	9.613	7165.0
0.8688	9.605	7165.0
0.875	9.596	7163.0
0.8813	9.587	7164.0
0.8875	9.579	7168.0
0.8938	9.57	7170.0
0.9	9.562	7171.0
0.9062	9.553	7169.0
0.9125	9.545	7172.0
0.9188	9.538	7178.0
0.925	9.531	7181.0
0.9313	9.523	7185.0
0.9375	9.516	7187.0
0.9438	9.509	7190.0
0.95	9.501	7196.0
0.9563	9.494	7201.0
0.9625	9.493	7206.0
0.9688	9.497	7211.0
0.975	9.501	7213.0
0.9813	9.505	7216.0
0.9875	9.509	7219.0
0.9938	9.513	7222.0
1.0	9.517	7232.0
1.0063	9.521	7243.0
1.0125	9.524	7242.0
1.0188	9.525	7239.0
1.025	9.526	7242.0
1.0312	9.527	7243.0
1.0375	9.528	7243.0
1.0437	9.53	7244.0
1.05	9.531	7239.0
1.0563	9.532	7241.0
1.0625	9.534	7249.0
1.0688	9.536	7253.0
1.075	9.538	7258.0
1.0813	9.541	7265.0
1.0875	9.543	7272.0
1.0938	9.545	7279.0
1.1	9.548	7286.0
1.1062	9.55	7291.0
1.1125	9.555	7295.0
1.1188	9.563	7300.0
1.125	9.57	7304.0
1.1313	9.578	7309.0
1.1375	9.586	7316.0
1.1438	9.593	7327.0
1.15	9.601	7336.0
1.1562	9.609	7337.0
1.1625	9.613	7339.0
1.1687	9.615	7343.0
1.175	9.616	7350.0
1.1813	9.618	7356.0
1.1875	9.62	7359.0
1.1938	9.621	7364.0
1.2	9.623	7371.0
