0.0	19.02	125.8	4.838	30.97
0.0063	19.01	607.4	28.33	115.5
0.0125	19.0	476.0	-33.97	87.36
0.0188	18.99	651.0	89.18	117.3
0.025	18.98	651.4	106.8	115.7
0.0312	18.97	690.9	163.7	117.7
0.0375	18.96	741.8	224.9	118.1
0.0438	18.92	804.7	292.7	122.5
0.05	18.89	880.9	368.3	126.8
0.0563	18.86	978.5	447.0	132.9
0.0625	18.82	1084.0	531.6	138.1
0.0688	18.79	1192.0	623.5	143.1
0.075	18.76	1306.0	713.4	151.5
0.0813	18.72	1440.0	806.6	160.1
0.0875	18.69	1581.0	906.9	167.6
0.0938	18.69	1717.0	1007.0	177.9
0.1	18.69	1861.0	1105.0	188.1
0.1063	18.69	2006.0	1208.0	196.8
0.1125	18.7	2162.0	1309.0	209.4
0.1188	18.7	2327.0	1410.0	221.1
0.125	18.7	2503.0	1511.0	231.8
0.1313	18.7	2655.0	1603.0	244.1
0.1375	18.7	2826.0	1693.0	257.0
0.1438	18.75	3042.0	1791.0	269.6
0.15	18.8	3277.0	1884.0	286.5
0.1562	18.85	3530.0	1973.0	305.0
0.1625	18.9	3788.0	2062.0	322.1
0.1688	18.95	4043.0	2146.0	340.2
0.175	19.0	4304.0	2227.0	359.7
0.1813	19.05	4620.0	2311.0	382.6
0.1875	19.1	4922.0	2394.0	403.4
0.1938	19.03	5201.0	2471.0	420.9
0.2	18.95	5481.0	2547.0	440.4
0.2063	18.87	5755.0	2617.0	459.7
0.2125	18.79	6040.0	2689.0	478.9
0.2188	18.71	6294.0	2756.0	497.6
0.225	18.64	6585.0	2827.0	515.6
0.2313	18.56	6887.0	2900.0	533.5
0.2375	18.48	7182.0	2966.0	553.6
0.2438	18.51	7490.0	3032.0	573.6
0.25	18.56	7798.0	3099.0	590.7
0.2563	18.6	8112.0	3163.0	610.6
0.2625	18.64	8429.0	3225.0	630.5
0.2687	18.68	8744.0	3287.0	647.3
0.275	18.72	9060.0	3347.0	668.1
0.2812	18.76	9378.0	3404.0	686.8
0.2875	18.8	9686.0	3460.0	702.5
0.2938	18.89	9988.0	3507.0	721.1
0.3	18.97	10290.0	3551.0	739.4
0.3063	19.06	10590.0	3594.0	756.3
0.3125	19.15	10880.0	3632.0	773.2
0.3188	19.23	11170.0	3670.0	787.1
0.325	19.32	11460.0	3699.0	806.9
0.3313	19.41	11740.0	3724.0	825.4
0.3375	19.49	12030.0	3752.0	839.7
0.3438	19.45	12310.0	3770.0	858.2
0.35	19.4	12570.0	3783.0	873.9
0.3563	19.35	12800.0	3792.0	886.5
0.3625	19.3	13050.0	3802.0	900.3
0.3688	19.25	13290.0	3807.0	913.3
0.375	19.2	13520.0	3806.0	926.4
0.3813	19.15	13720.0	3802.0	937.3
0.3875	19.1	13910.0	3791.0	945.4
0.3938	19.14	14090.0	3779.0	951.9
0.4	19.19	14270.0	3768.0	959.2
0.4062	19.24	14460.0	3752.0	968.1
0.4125	19.28	14630.0	3732.0	976.0
0.4188	19.33	14780.0	3708.0	982.8
0.425	19.38	14930.0	3685.0	990.1
0.4313	19.42	15070.0	3660.0	995.6
0.4375	19.47	15200.0	3635.0	1001.0
0.4438	19.5	15300.0	3605.0	1008.0
0.45	19.52	15400.0	3579.0	1012.0
0.4563	19.54	15490.0	3553.0	1016.0
0.4625	19.57	15580.0	3529.0	1021.0
0.4688	19.59	15640.0	3507.0	1024.0
0.475	19.61	15700.0	3488.0	1026.0
0.4813	19.64	15760.0	3471.0	1030.0
0.4875	19.66	15810.0	3458.0	1034.0
0.4938	19.66	15860.0	3437.0	1034.0
0.5	19.66	15930.0	3423.0	1043.0
0.5062	19.65	15950.0	3417.0	1045.0
0.5125	19.65	15920.0	3413.0	1034.0
0.5188	19.65	15930.0	3418.0	1033.0
0.525	19.65	15930.0	3423.0	1036.0
0.5312	19.65	15910.0	3433.0	1034.0
0.5375	19.64	15890.0	3450.0	1032.0
0.5438	19.64	15870.0	3471.0	1031.0
0.55	19.64	15840.0	3496.0	1031.0
0.5563	19.64	15830.0	3527.0	1030.0
0.5625	19.64	15800.0	3560.0	1029.0
0.5687	19.64	15780.0	3596.0	1030.0
0.575	19.63	15770.0	3638.0	1031.0
0.5813	19.63	15750.0	3685.0	1032.0
0.5875	19.63	15720.0	3731.0	1034.0
0.5938	19.64	15690.0	3774.0	1037.0
0.6	19.66	15660.0	3825.0	1039.0
0.6063	19.67	15610.0	3876.0	1038.0
0.6125	19.69	15570.0	3929.0	1040.0
0.6188	19.7	15540.0	3984.0	1043.0
0.625	19.71	15500.0	4038.0	1045.0
0.6313	19.73	15460.0	4091.0	1047.0
0.6375	19.74	15420.0	4146.0	1048.0
0.6438	19.78	15390.0	4205.0	1048.0
0.65	19.82	15360.0	4262.0	1051.0
0.6562	19.86	15350.0	4319.0	1054.0
0.6625	19.9	15330.0	4376.0	1055.0
0.6688	19.94	15290.0	4428.0	1055.0
0.675	19.99	15280.0	4484.0	1061.0
0.6813	20.03	15260.0	4538.0	1065.0
0.6875	20.07	15250.0	4591.0	1069.0
0.6938	20.08	15240.0	4643.0	1073.0
0.7	20.1	15220.0	4694.0	1078.0
0.7063	20.11	15200.0	4744.0	1082.0
0.7125	20.13	15200.0	4797.0	1086.0
0.7188	20.14	15190.0	4847.0	1089.0
0.725	20.16	15180.0	4898.0	1092.0
0.7313	20.17	15170.0	4934.0	1096.0
0.7375	20.19	15200.0	4983.0	1107.0
0.7438	20.16	15190.0	5029.0	1107.0
0.75	20.13	15170.0	5074.0	1107.0
0.7563	20.1	15200.0	5121.0	1113.0
0.7625	20.06	15200.0	5166.0	1116.0
0.7688	20.03	15200.0	5208.0	1119.0
0.775	20.0	15210.0	5251.0	1123.0
0.7812	19.97	15220.0	5295.0	1126.0
0.7875	19.93	15250.0	5340.0	1131.0
0.7938	19.89	15280.0	5382.0	1135.0
0.8	19.85	15270.0	5418.0	1138.0
0.8063	19.81	15300.0	5453.0	1143.0
0.8125	19.77	15280.0	5483.0	1145.0
0.8188	19.72	15260.0	5509.0	1147.0
0.825	19.68	15310.0	5538.0	1152.0
0.8313	19.64	15310.0	5564.0	1152.0
