0.0 0.3689 -130800.0 -2975.0 -13880.0 -13880.0
1.0 -0.3519 -149200.0 3775000.0 -31020.0 -31020.0
2.0 -0.1318 369800.0 5976000.0 187700.0 187700.0
3.0 0.7782 492000.0 2378000.0 -155600.0 -155600.0
4.0 1.468 57000.0 -4043000.0 91470.0 91470.0
5.0 1.059 -556800.0 8546000.0 3981.0 3981.0
6.0 -0.4689 -894100.0 6779000.0 -63350.0 -63350.0
7.0 -1.49 -178100.0 -5015000.0 65600.0 65600.0
8.0 -0.7784 625700.0 4395000.0 -42140.0 -42140.0
9.0 0.3222 499200.0 8903000.0 25520.0 25520.0
10.0 0.7154 104400.0 229700.0 -38020.0 -38020.0
11.0 0.4304 -102900.0 -2777000.0 40570.0 40570.0
12.0 0.2857 -147200.0 8216000.0 -44860.0 -44860.0
13.0 -0.08088 -118000.0 4100000.0 33550.0 33550.0
14.0 0.01467 190200.0 -2822000.0 -17170.0 -17170.0
15.0 0.5645 45410.0 1635000.0 1307.0 1307.0
16.0 0.1468 -126900.0 7673000.0 1013.0 1013.0
17.0 0.1965 5527.0 1151000.0 -263.8 -263.8
18.0 -0.1156 10740.0 -2557000.0 16320.0 16320.0
19.0 0.4303 470200.0 5339000.0 -21940.0 -21940.0
20.0 1.148 -53720.0 6307000.0 10800.0 10800.0
21.0 0.4325 -211900.0 -1349000.0 -15050.0 -15050.0
22.0 0.4524 -492900.0 114800.0 14650.0 14650.0
23.0 -0.7075 -706800.0 7585000.0 -9048.0 -9048.0
24.0 -1.548 -591300.0 2920000.0 -2881.0 -2881.0
25.0 -2.07 450000.0 -2602000.0 -1398.0 -1398.0
26.0 -0.4858 1432000.0 4180000.0 -22380.0 -22380.0
27.0 2.128 1058000.0 6797000.0 -1131.0 -1131.0
28.0 3.11 -231600.0 306000.0 -21690.0 -21690.0
29.0 0.5731 -1205000.0 -1004000.0 472.9 472.9
30.0 -1.035 -636900.0 6583000.0 -1980.0 -1980.0
31.0 -0.9242 121200.0 4578000.0 5783.0 5783.0
