0.0	14.12	125.8	4.838	30.97
0.0063	14.12	462.9	12.58	87.9
0.0125	14.12	493.4	98.49	87.54
0.0188	14.12	561.5	83.07	95.32
0.025	14.12	599.4	150.2	97.0
0.0312	14.12	598.2	203.1	95.59
0.0375	14.12	661.4	265.5	99.08
0.0438	14.12	726.5	336.0	103.3
0.05	14.12	791.9	411.0	106.2
0.0563	14.13	878.6	491.3	111.4
0.0625	14.13	971.6	575.2	116.8
0.0688	14.13	1075.0	661.7	123.1
0.075	14.14	1188.0	750.5	130.2
0.0813	14.14	1311.0	840.6	138.1
0.0875	14.15	1444.0	931.5	146.8
0.0938	14.15	1585.0	1022.0	155.9
0.1	14.15	1736.0	1113.0	165.5
0.1063	14.15	1897.0	1206.0	175.1
0.1125	14.15	2062.0	1291.0	187.1
0.1188	14.15	2235.0	1374.0	199.7
0.125	14.16	2410.0	1456.0	212.0
0.1313	14.16	2589.0	1537.0	225.0
0.1375	14.16	2792.0	1618.0	239.8
0.1438	14.16	2978.0	1691.0	254.2
0.15	14.16	3186.0	1766.0	269.4
0.1562	14.17	3398.0	1839.0	284.4
0.1625	14.17	3612.0	1909.0	300.0
0.1688	14.17	3830.0	1976.0	316.7
0.175	14.17	4042.0	2038.0	333.3
0.1813	14.18	4266.0	2102.0	349.7
0.1875	14.18	4497.0	2169.0	365.9
0.1938	14.18	4724.0	2232.0	382.5
0.2	14.17	4954.0	2293.0	399.2
0.2063	14.16	5190.0	2353.0	416.8
0.2125	14.16	5423.0	2413.0	434.1
0.2188	14.15	5656.0	2474.0	450.3
0.225	14.14	5886.0	2534.0	466.0
0.2313	14.13	6113.0	2593.0	482.0
0.2375	14.12	6341.0	2651.0	498.2
0.2438	14.11	6564.0	2708.0	513.6
0.25	14.11	6784.0	2764.0	528.7
0.2563	14.1	7008.0	2821.0	544.0
0.2625	14.09	7236.0	2879.0	559.1
0.2687	14.09	7458.0	2934.0	574.0
0.275	14.08	7674.0	2988.0	588.8
0.2812	14.07	7885.0	3041.0	602.9
0.2875	14.07	8088.0	3092.0	616.0
0.2938	14.06	8287.0	3141.0	628.5
0.3	14.07	8475.0	3186.0	640.6
0.3063	14.07	8650.0	3228.0	652.0
0.3125	14.08	8825.0	3268.0	662.9
0.3188	14.08	8995.0	3305.0	673.1
0.325	14.09	9156.0	3337.0	682.7
0.3313	14.1	9307.0	3365.0	692.0
0.3375	14.1	9449.0	3389.0	700.6
0.3438	14.1	9583.0	3408.0	708.6
0.35	14.1	9716.0	3423.0	716.1
0.3563	14.1	9859.0	3436.0	723.8
0.3625	14.1	9993.0	3443.0	731.3
0.3688	14.09	10110.0	3445.0	738.3
0.375	14.09	10220.0	3441.0	744.5
0.3813	14.09	10330.0	3434.0	750.2
0.3875	14.09	10430.0	3425.0	755.3
0.3938	14.09	10540.0	3409.0	760.7
0.4	14.09	10630.0	3395.0	765.5
0.4062	14.09	10720.0	3374.0	770.2
0.4125	14.1	10800.0	3351.0	773.7
0.4188	14.1	10880.0	3328.0	776.5
0.425	14.1	10950.0	3302.0	779.9
0.4313	14.11	11020.0	3275.0	783.2
0.4375	14.11	11080.0	3248.0	785.8
0.4438	14.11	11140.0	3223.0	788.2
0.45	14.12	11210.0	3200.0	790.8
0.4563	14.12	11260.0	3179.0	792.9
0.4625	14.12	11310.0	3156.0	794.5
0.4688	14.13	11360.0	3139.0	796.8
0.475	14.13	11400.0	3122.0	798.8
0.4813	14.13	11430.0	3111.0	800.1
0.4875	14.13	11460.0	3102.0	801.4
0.4938	14.13	11490.0	3097.0	802.8
0.5	14.13	11520.0	3096.0	805.1
0.5062	14.13	11550.0	3099.0	806.7
