40	900	-1257.409257
40	910	-1260.745471
40	920	-1264.067083
40	930	-1267.373546
40	940	-1270.664337
40	950	-1273.938960
40	960	-1277.196944
40	970	-1280.437841
40	980	-1283.661231
40	990	-1286.866716
40	1000	-1290.053922
40	1010	-1293.222501
40	1020	-1296.372123
40	1030	-1299.502486
40	1040	-1302.613306
40	1050	-1305.704321
40	1060	-1308.775290
40	1070	-1311.825991
40	1080	-1314.856223
40	1090	-1317.865801
40	1100	-1320.854560
40	1110	-1323.822350
50	900	-1277.528644
50	910	-1280.874655
50	920	-1284.205950
50	930	-1287.521975
50	940	-1290.822207
50	950	-1294.106144
50	960	-1297.373313
50	970	-1300.623264
50	980	-1303.855573
50	990	-1307.069840
50	1000	-1310.265691
50	1010	-1313.442773
50	1020	-1316.600758
50	1030	-1319.739340
50	1040	-1322.858236
50	1050	-1325.957183
50	1060	-1329.035939
50	1070	-1332.094282
50	1080	-1335.132010
50	1090	-1338.148940
50	1100	-1341.144904
50	1110	-1344.119755
60	900	-1294.922201
60	910	-1298.277892
60	920	-1301.618812
60	930	-1304.944404
60	940	-1308.254138
60	950	-1311.547509
60	960	-1314.824036
60	970	-1318.083268
60	980	-1321.324774
60	990	-1324.548152
60	1000	-1327.753023
60	1010	-1330.939031
60	1020	-1334.105846
60	1030	-1337.253158
60	1040	-1340.380682
60	1050	-1343.488152
60	1060	-1346.575324
60	1070	-1349.641974
60	1080	-1352.687899
60	1090	-1355.712914
60	1100	-1358.716850
60	1110	-1361.699558
70	900	-1309.977383
70	910	-1313.342697
70	920	-1316.693242
70	930	-1320.028453
70	940	-1323.347793
70	950	-1326.650750
70	960	-1329.936838
70	970	-1333.205598
70	980	-1336.456596
70	990	-1339.689423
70	1000	-1342.903694
70	1010	-1346.099050
70	1020	-1349.275155
70	1030	-1352.431695
70	1040	-1355.568380
70	1050	-1358.684941
70	1060	-1361.781131
70	1070	-1364.856722
70	1080	-1367.911508
70	1090	-1370.945300
70	1100	-1373.957928
70	1110	-1376.949241
80	900	-1323.026136
80	910	-1326.401058
80	920	-1329.761260
